DATE,ForecastedLoad,ClearedLoad,ActualLoad
5/5/2019 7:00:00 AM,55346,54338,55824
5/5/2019 8:00:00 AM,57482,57000,58187
5/5/2019 9:00:00 AM,59647,59443,60181
5/5/2019 10:00:00 AM,61253,60577,61276
5/5/2019 11:00:00 AM,62396,61967,62304
5/5/2019 12:00:00 PM,63252,62206,63186
5/5/2019 1:00:00 PM,63970,63119,63819
5/5/2019 2:00:00 PM,64633,63913,64499
5/5/2019 3:00:00 PM,65224,64602,65206
5/5/2019 4:00:00 PM,65982,65507,66828
5/5/2019 5:00:00 PM,66967,66279,68286
5/5/2019 6:00:00 PM,67806,65726,68705
5/5/2019 7:00:00 PM,68288,66197,68930
5/5/2019 8:00:00 PM,68419,67462,69229
5/5/2019 9:00:00 PM,69266,68397,68394
5/5/2019 10:00:00 PM,67031,64843,65081
5/5/2019 11:00:00 PM,63713,60240,61060
5/6/2019 12:00:00 AM,60292,55654,58085
5/6/2019 1:00:00 AM,57216,52473,55983
5/6/2019 2:00:00 AM,55969,52014,54926
5/6/2019 3:00:00 AM,55476,51794,55111
5/6/2019 4:00:00 AM,55868,52732,55472
5/6/2019 5:00:00 AM,57587,55485,58747
5/6/2019 6:00:00 AM,61775,61805,63762
5/6/2019 7:00:00 AM,66806,67043,67868
5/6/2019 8:00:00 AM,69941,70302,70044
5/6/2019 9:00:00 AM,71461,70830,71320
5/6/2019 10:00:00 AM,72769,71473,72559
5/6/2019 11:00:00 AM,74163,72082,73515
5/6/2019 12:00:00 PM,75425,74270,74417
5/6/2019 1:00:00 PM,76623,75080,75419
5/6/2019 2:00:00 PM,77733,75384,76365
5/6/2019 3:00:00 PM,78330,75622,76709
5/6/2019 4:00:00 PM,78714,75631,77038
5/6/2019 5:00:00 PM,78988,75622,77012
5/6/2019 6:00:00 PM,78624,75779,76772
5/6/2019 7:00:00 PM,77585,74537,76176
5/6/2019 8:00:00 PM,76419,75578,76170
5/6/2019 9:00:00 PM,76735,75564,75108
5/6/2019 10:00:00 PM,73483,71407,70663
5/6/2019 11:00:00 PM,68808,66204,64947
5/7/2019 12:00:00 AM,64519,60551,61640
5/7/2019 1:00:00 AM,61002,56941,59520
5/7/2019 2:00:00 AM,59666,56649,58121
5/7/2019 3:00:00 AM,58779,55278,57770
5/7/2019 4:00:00 AM,58667,55587,58086
5/7/2019 5:00:00 AM,59945,59131,60481
5/7/2019 6:00:00 AM,63037,64521,65634
5/7/2019 7:00:00 AM,67653,70513,69352
5/7/2019 8:00:00 AM,70421,72257,70661
5/7/2019 9:00:00 AM,71561,72062,71757
5/7/2019 10:00:00 AM,72667,72916,73347
5/7/2019 11:00:00 AM,73889,73197,74131
5/7/2019 12:00:00 PM,74967,73975,74813
5/7/2019 1:00:00 PM,76010,74502,76392
5/7/2019 2:00:00 PM,77006,75751,77024
5/7/2019 3:00:00 PM,77442,75923,76801
5/7/2019 4:00:00 PM,77616,75846,76938
5/7/2019 5:00:00 PM,77627,76004,76907
5/7/2019 6:00:00 PM,77070,75754,76287
5/7/2019 7:00:00 PM,76002,75494,75648
5/7/2019 8:00:00 PM,75302,75975,75723
5/7/2019 9:00:00 PM,75836,76248,75129
5/7/2019 10:00:00 PM,73045,71628,70735
5/7/2019 11:00:00 PM,68998,66888,65929
5/8/2019 12:00:00 AM,64895,61733,62310
5/8/2019 1:00:00 AM,62591,56179,60291
5/8/2019 2:00:00 AM,60068,55751,58569
5/8/2019 3:00:00 AM,59006,55271,57952
5/8/2019 4:00:00 AM,59047,55492,58826
5/8/2019 5:00:00 AM,60495,57255,61339
5/8/2019 6:00:00 AM,64068,63152,65981
5/8/2019 7:00:00 AM,68676,70118,70311
5/8/2019 8:00:00 AM,71408,72513,71896
5/8/2019 9:00:00 AM,72816,72640,72862
5/8/2019 10:00:00 AM,74153,73728,74114
5/8/2019 11:00:00 AM,75564,74915,74787
5/8/2019 12:00:00 PM,76759,75156,75960
5/8/2019 1:00:00 PM,77836,76286,76960
5/8/2019 2:00:00 PM,78828,77518,77406
5/8/2019 3:00:00 PM,79349,77559,77270
5/8/2019 4:00:00 PM,79625,77991,77681
5/8/2019 5:00:00 PM,79757,78061,77670
5/8/2019 6:00:00 PM,79230,77960,77434
5/8/2019 7:00:00 PM,78109,76728,76596
5/8/2019 8:00:00 PM,77205,77343,77001
5/8/2019 9:00:00 PM,77531,77306,76024
5/8/2019 10:00:00 PM,74726,72462,71872
5/8/2019 11:00:00 PM,70694,66996,67357
5/9/2019 12:00:00 AM,66490,61675,64207
5/9/2019 1:00:00 AM,63374,57989,62239
5/9/2019 2:00:00 AM,61783,57595,60705
5/9/2019 3:00:00 AM,60866,57094,60003
5/9/2019 4:00:00 AM,60861,57153,60637
5/9/2019 5:00:00 AM,62252,60070,63391
5/9/2019 6:00:00 AM,64937,64845,68243
5/9/2019 7:00:00 AM,69544,71643,72635
5/9/2019 8:00:00 AM,72421,74022,74059
5/9/2019 9:00:00 AM,74046,74741,75792
5/9/2019 10:00:00 AM,75260,75734,76483
5/9/2019 11:00:00 AM,76367,76131,77203
5/9/2019 12:00:00 PM,77219,76031,77040
5/9/2019 1:00:00 PM,77948,75913,77125
5/9/2019 2:00:00 PM,78474,76935,76916
5/9/2019 3:00:00 PM,78372,76345,75991
5/9/2019 4:00:00 PM,77965,75866,75584
5/9/2019 5:00:00 PM,77542,75170,75122
5/9/2019 6:00:00 PM,76892,75049,74514
5/9/2019 7:00:00 PM,75960,75110,74032
5/9/2019 8:00:00 PM,75313,75132,74408
5/9/2019 9:00:00 PM,75786,75057,73498
5/9/2019 10:00:00 PM,73272,69322,69535
5/9/2019 11:00:00 PM,68636,63927,65128
5/10/2019 12:00:00 AM,65127,59756,61911
5/10/2019 1:00:00 AM,62216,55300,59465
5/10/2019 2:00:00 AM,61020,55651,58002
5/10/2019 3:00:00 AM,60226,55390,57775
5/10/2019 4:00:00 AM,60363,55587,58259
5/10/2019 5:00:00 AM,62068,58302,60621
5/10/2019 6:00:00 AM,64638,63848,65134
5/10/2019 7:00:00 AM,69448,69312,69052
5/10/2019 8:00:00 AM,72103,71506,70625
5/10/2019 9:00:00 AM,72971,71808,71168
5/10/2019 10:00:00 AM,73573,72192,71478
5/10/2019 11:00:00 AM,74113,72161,70802
5/10/2019 12:00:00 PM,74336,71760,70853
5/10/2019 1:00:00 PM,74287,71743,70751
5/10/2019 2:00:00 PM,74243,71896,69854
5/10/2019 3:00:00 PM,73842,71434,69442
5/10/2019 4:00:00 PM,73294,70492,69215
5/10/2019 5:00:00 PM,72728,69508,68748
5/10/2019 6:00:00 PM,71753,68277,68332
5/10/2019 7:00:00 PM,70558,67449,67563
5/10/2019 8:00:00 PM,69952,68097,68483
5/10/2019 9:00:00 PM,70604,69144,69168
5/10/2019 10:00:00 PM,68948,64969,66539
5/10/2019 11:00:00 PM,65458,60795,63028
5/11/2019 12:00:00 AM,62145,56581,59572
5/11/2019 1:00:00 AM,59299,53965,57882
5/11/2019 2:00:00 AM,57772,53941,56718
5/11/2019 3:00:00 AM,56953,53116,56191
5/11/2019 4:00:00 AM,56680,53260,56396
5/11/2019 5:00:00 AM,57169,54198,56948
5/11/2019 6:00:00 AM,58181,56888,58267
5/11/2019 7:00:00 AM,58500,58497,59959
5/11/2019 8:00:00 AM,60796,61895,62448
5/11/2019 9:00:00 AM,63010,65093,64467
5/11/2019 10:00:00 AM,64482,65274,65510
5/11/2019 11:00:00 AM,65211,65082,66243
5/11/2019 12:00:00 PM,65421,64948,66050
5/11/2019 1:00:00 PM,65286,64366,66097
5/11/2019 2:00:00 PM,65069,63851,65617
5/11/2019 3:00:00 PM,64871,63238,65145
5/11/2019 4:00:00 PM,64885,63197,65304
5/11/2019 5:00:00 PM,65051,63302,65300
5/11/2019 6:00:00 PM,64989,62761,65288
5/11/2019 7:00:00 PM,64651,62689,65036
5/11/2019 8:00:00 PM,64483,63988,65698
5/11/2019 9:00:00 PM,65554,65203,65947
5/11/2019 10:00:00 PM,64425,61296,63684
5/11/2019 11:00:00 PM,61764,57075,60501
5/12/2019 12:00:00 AM,59065,53514,57720
5/12/2019 1:00:00 AM,58588,54335,56011
5/12/2019 2:00:00 AM,57108,53686,54756
5/12/2019 3:00:00 AM,56205,53130,54428
5/12/2019 4:00:00 AM,56132,53165,54242
5/12/2019 5:00:00 AM,56344,53587,54722
5/12/2019 6:00:00 AM,57235,55316,55477
5/12/2019 7:00:00 AM,58184,57181,57362
5/12/2019 8:00:00 AM,59094,58612,59828
5/12/2019 9:00:00 AM,61142,60676,61834
5/12/2019 10:00:00 AM,62665,61177,62763
5/12/2019 11:00:00 AM,63516,61810,62834
5/12/2019 12:00:00 PM,64013,61968,62861
5/12/2019 1:00:00 PM,64304,61420,62958
5/12/2019 2:00:00 PM,64415,61617,63281
5/12/2019 3:00:00 PM,64528,61609,63199
5/12/2019 4:00:00 PM,64996,62826,64242
5/12/2019 5:00:00 PM,65899,63506,65332
5/12/2019 6:00:00 PM,66714,63750,65740
5/12/2019 7:00:00 PM,67262,64589,66253
5/12/2019 8:00:00 PM,67499,65319,67266
5/12/2019 9:00:00 PM,68511,67089,67268
5/12/2019 10:00:00 PM,66769,63625,64406
5/12/2019 11:00:00 PM,63334,59097,61129
5/13/2019 12:00:00 AM,60035,55690,58442
5/13/2019 1:00:00 AM,57919,52447,56962
5/13/2019 2:00:00 AM,56893,52658,56268
5/13/2019 3:00:00 AM,56546,52439,56081
5/13/2019 4:00:00 AM,57050,53322,56824
5/13/2019 5:00:00 AM,58882,55740,60285
5/13/2019 6:00:00 AM,63112,62012,65012
5/13/2019 7:00:00 AM,68275,67797,69459
5/13/2019 8:00:00 AM,71204,69760,70706
5/13/2019 9:00:00 AM,72327,70493,71754
5/13/2019 10:00:00 AM,72933,70511,72435
5/13/2019 11:00:00 AM,73523,70500,72630
5/13/2019 12:00:00 PM,73913,70458,73429
5/13/2019 1:00:00 PM,74217,70656,73949
5/13/2019 2:00:00 PM,74525,71090,73999
5/13/2019 3:00:00 PM,74371,71350,73629
5/13/2019 4:00:00 PM,74133,71173,74217
5/13/2019 5:00:00 PM,73965,71313,74179
5/13/2019 6:00:00 PM,73598,70711,74067
5/13/2019 7:00:00 PM,73207,70244,73139
5/13/2019 8:00:00 PM,72899,70465,73140
5/13/2019 9:00:00 PM,73438,71747,73254
5/13/2019 10:00:00 PM,70922,67445,69269
5/13/2019 11:00:00 PM,66696,62067,64271
5/14/2019 12:00:00 AM,62703,57718,60938
5/14/2019 1:00:00 AM,61128,56058,58986
5/14/2019 2:00:00 AM,59673,55731,57794
5/14/2019 3:00:00 AM,59048,55457,57382
5/14/2019 4:00:00 AM,59271,55744,57984
5/14/2019 5:00:00 AM,61035,58180,60950
5/14/2019 6:00:00 AM,63313,63679,65384
5/14/2019 7:00:00 AM,67831,69316,69179
5/14/2019 8:00:00 AM,70404,71363,70294
5/14/2019 9:00:00 AM,71305,71436,70222
5/14/2019 10:00:00 AM,71832,70981,71703
5/14/2019 11:00:00 AM,72497,71730,72512
5/14/2019 12:00:00 PM,73138,72204,73309
5/14/2019 1:00:00 PM,73889,72447,74517
5/14/2019 2:00:00 PM,74764,73895,75044
5/14/2019 3:00:00 PM,75063,74205,75238
5/14/2019 4:00:00 PM,75126,74030,75610
5/14/2019 5:00:00 PM,75119,73823,75525
5/14/2019 6:00:00 PM,74793,73012,75210
5/14/2019 7:00:00 PM,74232,72936,74397
5/14/2019 8:00:00 PM,73628,73717,74284
5/14/2019 9:00:00 PM,74120,74070,74396
5/14/2019 10:00:00 PM,71540,69032,70067
5/14/2019 11:00:00 PM,67338,62662,64859
5/15/2019 12:00:00 AM,63169,57403,61210
5/15/2019 1:00:00 AM,60014,53907,58998
5/15/2019 2:00:00 AM,58338,54190,57560
5/15/2019 3:00:00 AM,57452,53363,56924
5/15/2019 4:00:00 AM,57418,53777,57781
5/15/2019 5:00:00 AM,58996,56172,60082
5/15/2019 6:00:00 AM,62383,61480,64301
5/15/2019 7:00:00 AM,66720,68087,68602
5/15/2019 8:00:00 AM,69464,69700,70083
5/15/2019 9:00:00 AM,70931,70686,71801
5/15/2019 10:00:00 AM,72236,71314,73035
5/15/2019 11:00:00 AM,73683,72194,74564
5/15/2019 12:00:00 PM,75042,73176,75966
5/15/2019 1:00:00 PM,76426,74912,77516
5/15/2019 2:00:00 PM,77755,75505,78509
5/15/2019 3:00:00 PM,78511,76125,79158
5/15/2019 4:00:00 PM,79020,75652,79734
5/15/2019 5:00:00 PM,79402,75963,80352
5/15/2019 6:00:00 PM,79216,75383,79974
5/15/2019 7:00:00 PM,78340,75231,78880
5/15/2019 8:00:00 PM,77064,74711,77739
5/15/2019 9:00:00 PM,76954,75704,77670
5/15/2019 10:00:00 PM,74098,69992,72803
5/15/2019 11:00:00 PM,69489,63935,67399
5/16/2019 12:00:00 AM,64867,60312,63778
5/16/2019 1:00:00 AM,63040,56672,60624
5/16/2019 2:00:00 AM,61105,56692,59059
5/16/2019 3:00:00 AM,60040,55316,58567
5/16/2019 4:00:00 AM,59937,55586,58718
5/16/2019 5:00:00 AM,61181,57337,61137
5/16/2019 6:00:00 AM,63737,61406,65005
5/16/2019 7:00:00 AM,68306,68101,69669
5/16/2019 8:00:00 AM,71357,70238,72238
5/16/2019 9:00:00 AM,73377,72009,74288
5/16/2019 10:00:00 AM,75662,73881,76849
5/16/2019 11:00:00 AM,78101,75626,78846
5/16/2019 12:00:00 PM,80379,78642,80575
5/16/2019 1:00:00 PM,82556,79867,82276
5/16/2019 2:00:00 PM,84546,81723,83920
5/16/2019 3:00:00 PM,85948,83360,84935
5/16/2019 4:00:00 PM,86932,83875,85852
5/16/2019 5:00:00 PM,87349,84058,85946
5/16/2019 6:00:00 PM,86734,83847,84885
5/16/2019 7:00:00 PM,84978,82513,83234
5/16/2019 8:00:00 PM,83020,81249,81390
5/16/2019 9:00:00 PM,82472,81418,81336
5/16/2019 10:00:00 PM,79135,75209,76218
5/16/2019 11:00:00 PM,74096,68420,70607
5/17/2019 12:00:00 AM,68911,61997,66129
5/17/2019 1:00:00 AM,65009,58282,62896
5/17/2019 2:00:00 AM,62425,56616,60862
5/17/2019 3:00:00 AM,60873,55557,59911
5/17/2019 4:00:00 AM,60413,55754,60040
5/17/2019 5:00:00 AM,61193,57359,61874
5/17/2019 6:00:00 AM,64100,62137,65932
5/17/2019 7:00:00 AM,68409,68560,70293
5/17/2019 8:00:00 AM,71858,71235,73203
5/17/2019 9:00:00 AM,74332,73645,75141
5/17/2019 10:00:00 AM,76612,75250,77268
5/17/2019 11:00:00 AM,78747,77078,78665
5/17/2019 12:00:00 PM,80430,78378,80450
5/17/2019 1:00:00 PM,81940,79979,81891
5/17/2019 2:00:00 PM,83180,81802,82485
5/17/2019 3:00:00 PM,83717,81953,82843
5/17/2019 4:00:00 PM,83835,81914,83180
5/17/2019 5:00:00 PM,83588,81640,83217
5/17/2019 6:00:00 PM,82479,80598,82089
5/17/2019 7:00:00 PM,80524,79759,80061
5/17/2019 8:00:00 PM,78369,79001,78381
5/17/2019 9:00:00 PM,77849,77594,77442
5/17/2019 10:00:00 PM,75219,72639,73514
5/17/2019 11:00:00 PM,70582,66181,68698
5/18/2019 12:00:00 AM,66454,61744,64664
5/18/2019 1:00:00 AM,63533,59018,61528
5/18/2019 2:00:00 AM,60807,57458,59668
5/18/2019 3:00:00 AM,59247,56514,58167
5/18/2019 4:00:00 AM,58469,56167,57641
5/18/2019 5:00:00 AM,58544,56696,58802
5/18/2019 6:00:00 AM,59430,58169,59532
5/18/2019 7:00:00 AM,60817,61362,61790
5/18/2019 8:00:00 AM,62868,64573,65865
5/18/2019 9:00:00 AM,66188,68482,69493
5/18/2019 10:00:00 AM,69146,71573,72458
5/18/2019 11:00:00 AM,71462,73205,74945
5/18/2019 12:00:00 PM,73189,74204,75903
5/18/2019 1:00:00 PM,74529,75416,77240
5/18/2019 2:00:00 PM,75658,76865,77736
5/18/2019 3:00:00 PM,76476,77599,78357
5/18/2019 4:00:00 PM,77074,77512,78638
5/18/2019 5:00:00 PM,77437,77738,78396
5/18/2019 6:00:00 PM,77005,76891,77201
5/18/2019 7:00:00 PM,75831,76461,75550
5/18/2019 8:00:00 PM,74299,73528,75034
5/18/2019 9:00:00 PM,74283,73639,73650
5/18/2019 10:00:00 PM,72385,70458,70324
5/18/2019 11:00:00 PM,68429,65653,66306
5/19/2019 12:00:00 AM,65152,60893,62943
5/19/2019 1:00:00 AM,63524,58157,60330
5/19/2019 2:00:00 AM,61325,56312,58800
5/19/2019 3:00:00 AM,59897,55251,57773
5/19/2019 4:00:00 AM,59135,55228,57406
5/19/2019 5:00:00 AM,59050,55614,57871
5/19/2019 6:00:00 AM,59428,56770,57795
5/19/2019 7:00:00 AM,60407,59292,59607
5/19/2019 8:00:00 AM,62658,62641,62604
5/19/2019 9:00:00 AM,65178,66589,65290
5/19/2019 10:00:00 AM,67542,68601,67467
5/19/2019 11:00:00 AM,69442,70049,68618
5/19/2019 12:00:00 PM,70853,71740,69697
5/19/2019 1:00:00 PM,71910,72526,70116
5/19/2019 2:00:00 PM,72599,72479,70885
5/19/2019 3:00:00 PM,72985,72927,71391
5/19/2019 4:00:00 PM,73519,74136,72633
5/19/2019 5:00:00 PM,74229,75264,73863
5/19/2019 6:00:00 PM,74578,75523,74228
5/19/2019 7:00:00 PM,74308,74884,72976
5/19/2019 8:00:00 PM,73593,74342,72375
5/19/2019 9:00:00 PM,73720,74795,71605
5/19/2019 10:00:00 PM,71248,70629,68691
5/19/2019 11:00:00 PM,67570,64366,64568
5/20/2019 12:00:00 AM,64192,60150,61120
5/20/2019 1:00:00 AM,61062,56393,58854
5/20/2019 2:00:00 AM,59824,56019,57740
5/20/2019 3:00:00 AM,59111,55470,57326
5/20/2019 4:00:00 AM,59119,55568,58520
5/20/2019 5:00:00 AM,60530,57707,60877
5/20/2019 6:00:00 AM,64960,64265,65264
5/20/2019 7:00:00 AM,70274,71788,69968
5/20/2019 8:00:00 AM,73537,73935,71974
5/20/2019 9:00:00 AM,74953,75459,73886
5/20/2019 10:00:00 AM,76280,76397,75291
5/20/2019 11:00:00 AM,77582,76984,76795
5/20/2019 12:00:00 PM,78517,78417,77858
5/20/2019 1:00:00 PM,79202,79204,79261
5/20/2019 2:00:00 PM,79735,79504,79482
5/20/2019 3:00:00 PM,79810,79496,79789
5/20/2019 4:00:00 PM,79681,79149,79960
5/20/2019 5:00:00 PM,79470,79086,79648
5/20/2019 6:00:00 PM,78928,78739,78895
5/20/2019 7:00:00 PM,78212,78425,77591
5/20/2019 8:00:00 PM,77518,77354,77287
5/20/2019 9:00:00 PM,77802,78480,77025
5/20/2019 10:00:00 PM,74699,73834,73087
5/20/2019 11:00:00 PM,70252,67418,68190
5/21/2019 12:00:00 AM,65942,62048,64948
5/21/2019 1:00:00 AM,63059,58223,62687
5/21/2019 2:00:00 AM,61573,58645,61184
5/21/2019 3:00:00 AM,60659,58612,60570
5/21/2019 4:00:00 AM,60496,58839,61209
5/21/2019 5:00:00 AM,61775,61113,63675
5/21/2019 6:00:00 AM,65109,65634,67864
5/21/2019 7:00:00 AM,69949,71843,71746
5/21/2019 8:00:00 AM,72523,74076,74006
5/21/2019 9:00:00 AM,73710,75119,75602
5/21/2019 10:00:00 AM,74990,77349,76768
5/21/2019 11:00:00 AM,76408,77998,77858
5/21/2019 12:00:00 PM,77548,79300,78713
5/21/2019 1:00:00 PM,78428,80245,79851
5/21/2019 2:00:00 PM,79099,81217,80268
5/21/2019 3:00:00 PM,79240,80543,80009
5/21/2019 4:00:00 PM,79291,80663,80213
5/21/2019 5:00:00 PM,79346,80438,79550
5/21/2019 6:00:00 PM,79081,80157,79059
5/21/2019 7:00:00 PM,78443,79044,78058
5/21/2019 8:00:00 PM,77527,78916,77907
5/21/2019 9:00:00 PM,77880,79204,77378
5/21/2019 10:00:00 PM,74949,73907,73089
5/21/2019 11:00:00 PM,70492,67501,68580
5/22/2019 12:00:00 AM,66011,62947,65438
5/22/2019 1:00:00 AM,65134,61104,62861
5/22/2019 2:00:00 AM,63300,60672,61581
5/22/2019 3:00:00 AM,62343,60382,60905
5/22/2019 4:00:00 AM,62487,60388,61404
5/22/2019 5:00:00 AM,63503,62435,63462
5/22/2019 6:00:00 AM,66915,66859,68205
5/22/2019 7:00:00 AM,70493,71872,72263
5/22/2019 8:00:00 AM,73540,75051,74922
5/22/2019 9:00:00 AM,75723,77067,76580
5/22/2019 10:00:00 AM,77517,79435,78082
5/22/2019 11:00:00 AM,79350,81363,79562
5/22/2019 12:00:00 PM,80934,83185,80807
5/22/2019 1:00:00 PM,82505,84992,81967
5/22/2019 2:00:00 PM,83996,87445,83173
5/22/2019 3:00:00 PM,84891,87989,84023
5/22/2019 4:00:00 PM,85497,88363,84963
5/22/2019 5:00:00 PM,85880,88466,85130
5/22/2019 6:00:00 PM,85556,87798,84759
5/22/2019 7:00:00 PM,84530,85698,84067
5/22/2019 8:00:00 PM,83063,83560,83156
5/22/2019 9:00:00 PM,83216,84459,82857
5/22/2019 10:00:00 PM,80768,79584,77980
5/22/2019 11:00:00 PM,75521,71399,72763
5/23/2019 12:00:00 AM,70425,65304,68170
5/23/2019 1:00:00 AM,67734,60728,65617
5/23/2019 2:00:00 AM,65476,59888,63762
5/23/2019 3:00:00 AM,64133,58909,62758
5/23/2019 4:00:00 AM,63377,58607,62323
5/23/2019 5:00:00 AM,64695,60103,65157
5/23/2019 6:00:00 AM,68151,65733,69134
5/23/2019 7:00:00 AM,72396,71794,72930
5/23/2019 8:00:00 AM,75738,75726,76122
5/23/2019 9:00:00 AM,77968,77515,78435
5/23/2019 10:00:00 AM,80069,79036,80079
5/23/2019 11:00:00 AM,82178,81456,82402
5/23/2019 12:00:00 PM,84036,83803,83932
5/23/2019 1:00:00 PM,85789,85702,85696
5/23/2019 2:00:00 PM,87448,87512,86785
5/23/2019 3:00:00 PM,88457,87368,87552
5/23/2019 4:00:00 PM,89055,87475,87985
5/23/2019 5:00:00 PM,89120,87764,87906
5/23/2019 6:00:00 PM,88272,87322,86834
5/23/2019 7:00:00 PM,86664,85328,84619
5/23/2019 8:00:00 PM,84426,83128,82987
5/23/2019 9:00:00 PM,83691,83181,82771
5/23/2019 10:00:00 PM,80361,77669,77903
5/23/2019 11:00:00 PM,75241,72032,72388
5/24/2019 12:00:00 AM,69957,65300,67916
5/24/2019 1:00:00 AM,66435,61140,64030
5/24/2019 2:00:00 AM,64000,59526,62167
5/24/2019 3:00:00 AM,62513,58198,61011
5/24/2019 4:00:00 AM,62025,58104,61343
5/24/2019 5:00:00 AM,62995,60851,63683
5/24/2019 6:00:00 AM,66349,65494,66838
5/24/2019 7:00:00 AM,70598,70252,71648
5/24/2019 8:00:00 AM,73527,72794,74910
5/24/2019 9:00:00 AM,76212,74719,78093
5/24/2019 10:00:00 AM,78680,77348,80897
5/24/2019 11:00:00 AM,81052,79480,83491
5/24/2019 12:00:00 PM,83092,81720,85211
5/24/2019 1:00:00 PM,85020,83960,86855
5/24/2019 2:00:00 PM,86754,85092,87561
5/24/2019 3:00:00 PM,87844,85282,88457
5/24/2019 4:00:00 PM,88394,85313,88374
5/24/2019 5:00:00 PM,88451,85161,88392
5/24/2019 6:00:00 PM,87494,84264,87302
5/24/2019 7:00:00 PM,85767,82394,84807
5/24/2019 8:00:00 PM,83450,80301,82177
5/24/2019 9:00:00 PM,82797,79445,81432
5/24/2019 10:00:00 PM,80130,74598,77155
5/24/2019 11:00:00 PM,75910,69665,71582
5/25/2019 12:00:00 AM,70926,64297,67254
5/25/2019 1:00:00 AM,67265,60661,64111
5/25/2019 2:00:00 AM,64518,59844,62084
5/25/2019 3:00:00 AM,62640,58455,60608
5/25/2019 4:00:00 AM,61563,57847,59134
5/25/2019 5:00:00 AM,61307,57823,59765
5/25/2019 6:00:00 AM,61353,59002,59951
5/25/2019 7:00:00 AM,62381,60652,61839
5/25/2019 8:00:00 AM,65944,65862,66226
5/25/2019 9:00:00 AM,69889,70035,70708
5/25/2019 10:00:00 AM,73868,73820,74213
5/25/2019 11:00:00 AM,76979,76810,76904
5/25/2019 12:00:00 PM,79339,79713,79212
5/25/2019 1:00:00 PM,81176,81189,80681
5/25/2019 2:00:00 PM,82592,82526,82172
5/25/2019 3:00:00 PM,83680,83597,83036
5/25/2019 4:00:00 PM,84749,83968,83914
5/25/2019 5:00:00 PM,85470,84264,84825
5/25/2019 6:00:00 PM,85022,83374,84508
5/25/2019 7:00:00 PM,83440,81600,82854
5/25/2019 8:00:00 PM,81196,80153,80189
5/25/2019 9:00:00 PM,80323,79017,79375
5/25/2019 10:00:00 PM,78019,75098,75497
5/25/2019 11:00:00 PM,73490,69303,70599
5/26/2019 12:00:00 AM,68778,62852,66419
5/26/2019 1:00:00 AM,63644,59131,63017
5/26/2019 2:00:00 AM,61348,57114,60843
5/26/2019 3:00:00 AM,59259,55341,59315
5/26/2019 4:00:00 AM,58211,54417,58384
5/26/2019 5:00:00 AM,57906,54467,57798
5/26/2019 6:00:00 AM,57852,54630,57445
5/26/2019 7:00:00 AM,58225,56265,59134
5/26/2019 8:00:00 AM,60760,59916,63061
5/26/2019 9:00:00 AM,63818,64228,66748
5/26/2019 10:00:00 AM,67425,68036,69832
5/26/2019 11:00:00 AM,70342,71109,72464
5/26/2019 12:00:00 PM,72697,74566,74505
5/26/2019 1:00:00 PM,74596,76113,76220
5/26/2019 2:00:00 PM,76103,77517,77212
5/26/2019 3:00:00 PM,77246,79048,78076
5/26/2019 4:00:00 PM,78359,79622,79284
5/26/2019 5:00:00 PM,79228,79762,80055
5/26/2019 6:00:00 PM,79162,79356,79637
5/26/2019 7:00:00 PM,77788,79073,77977
5/26/2019 8:00:00 PM,75430,76735,75597
5/26/2019 9:00:00 PM,74420,75872,75200
5/26/2019 10:00:00 PM,72540,72483,71542
5/26/2019 11:00:00 PM,68485,66159,66924
5/27/2019 12:00:00 AM,64995,61188,62866
5/27/2019 1:00:00 AM,62445,57261,59995
5/27/2019 2:00:00 AM,59938,55566,58074
5/27/2019 3:00:00 AM,58278,54553,57004
5/27/2019 4:00:00 AM,57351,54328,56113
5/27/2019 5:00:00 AM,57089,54412,56860
5/27/2019 6:00:00 AM,56935,54435,57121
5/27/2019 7:00:00 AM,57588,55658,58836
5/27/2019 8:00:00 AM,60260,59435,62920
5/27/2019 9:00:00 AM,63267,63323,67263
5/27/2019 10:00:00 AM,67222,68301,71452
5/27/2019 11:00:00 AM,70765,72064,74861
5/27/2019 12:00:00 PM,73528,74832,77382
5/27/2019 1:00:00 PM,75661,76487,79094
5/27/2019 2:00:00 PM,77391,78166,80161
5/27/2019 3:00:00 PM,78684,78974,80721
5/27/2019 4:00:00 PM,79905,79982,81982
5/27/2019 5:00:00 PM,80916,80987,82544
5/27/2019 6:00:00 PM,81059,80412,82494
5/27/2019 7:00:00 PM,80266,79216,81147
5/27/2019 8:00:00 PM,78928,77938,79154
5/27/2019 9:00:00 PM,78100,77066,78153
5/27/2019 10:00:00 PM,75338,73687,74219
5/27/2019 11:00:00 PM,71101,67777,69423
5/28/2019 12:00:00 AM,67318,63741,65684
5/28/2019 1:00:00 AM,65382,58850,62816
5/28/2019 2:00:00 AM,63269,58397,61466
5/28/2019 3:00:00 AM,62005,57205,60769
5/28/2019 4:00:00 AM,61483,56920,61486
5/28/2019 5:00:00 AM,62991,58647,63840
5/28/2019 6:00:00 AM,66785,64109,67980
5/28/2019 7:00:00 AM,71865,71534,73304
5/28/2019 8:00:00 AM,75970,75841,77389
5/28/2019 9:00:00 AM,78976,78107,80940
5/28/2019 10:00:00 AM,82174,81416,83866
5/28/2019 11:00:00 AM,85299,84533,85923
5/28/2019 12:00:00 PM,87908,87145,88214
